"F#","Score","nose_score","nose_x","nose_y","leftEye_score","leftEye_x","leftEye_y","rightEye_score","rightEye_x","rightEye_y","leftEar_score","leftEar_x","leftEar_y","rightEar_score","rightEar_x","rightEar_y","leftShoulder_score","leftShoulder_x","leftShoulder_y","rightShoulder_score","rightShoulder_x","rightShoulder_y","leftElbow_score","leftElbow_x","leftElbow_y","rightElbow_score","rightElbow_x","rightElbow_y","leftWrist_score","leftWrist_x","leftWrist_y","rightWrist_score","rightWrist_x","rightWrist_y","leftHip_score","leftHip_x","leftHip_y","rightHip_score","rightHip_x","rightHip_y","leftKnee_score","leftKnee_x","leftKnee_y","rightKnee_score","rightKnee_x","rightKnee_y","leftAnkle_score","leftAnkle_x","leftAnkle_y","rightAnkle_score","rightAnkle_x","rightAnkle_y"
"22","0.8504488450639388","0.9848877191543579","128.1787268944036","133.6885678451673","0.9737148880958557","130.90998231975084","126.61918977720549","0.9740124344825745","120.96036624285131","127.04045388550887","0.792385995388031","139.95434729881538","137.2100830078125","0.8658312559127808","111.33343864889707","130.84323849298258","0.9938676953315735","154.96379378574346","168.5446302025719","0.9953566193580627","96.06746100132762","165.84406759886616","0.9940819144248962","175.03668492136438","206.2430808818446","0.9802067279815674","67.09636214511846","199.54145313364216","0.9118312001228333","172.63450074040034","196.11047795388552","0.9165803790092468","77.79563355290033","178.65329978740323","0.9946034550666809","150.28767105800654","273.01155022815266","0.9876531958580017","100.6930641722835","271.2645296079923","0.877086877822876","146.92543977226308","344.6709286850111","0.869828999042511","104.40184749029821","342.517316700083","0.19376257061958313","142.5405784058415","352.6992122683905","0.15193843841552734","110.24228962418302","350.48013602737836"
"23","0.8479561902144376","0.9821882247924805","128.00960765165442","134.6390067581582","0.9757056832313538","130.20391327103758","126.5126807288786","0.9681183695793152","121.24960905586194","127.69923657442617","0.8281458020210266","139.77350771037584","138.06536379113663","0.8497627973556519","110.75690774356619","131.5653465068446","0.9931508302688599","154.646075878268","169.2787048879978","0.9953395128250122","97.15012893178105","168.30908851285952","0.9924231171607971","177.658101000817","209.1716016921322","0.9774721264839172","62.43051167407067","198.26070329784295","0.9056740999221802","174.00173611111111","214.44651375829648","0.8759981393814087","78.60912447661357","171.619748816026","0.994165301322937","156.33880016850492","270.0580914252628","0.9883236885070801","100.46667560253269","274.6154245022124","0.8793847560882568","146.29925896139707","344.153307349281","0.8668997287750244","105.17994600183825","342.24230200843476","0.1918104588985443","141.8994459763072","352.60947438467923","0.15069259703159332","110.83824805964053","349.8037476666206"
"24","0.8470032749807134","0.9857195019721985","126.75908905228759","133.66375948475527","0.9734489917755127","131.31336486417484","125.97480436341954","0.9728401303291321","120.32560859630311","127.68353487538026","0.8358895778656006","140.81684985191995","138.21568851977324","0.8581565022468567","110.25994593801063","132.29893507155697","0.9931005239486694","155.72061376633988","169.5723542069967","0.9944726824760437","96.54318416819854","170.19744062845686","0.9900025129318237","177.26532181883172","213.0196036279729","0.9757870435714722","63.42054180070466","191.56699931727047","0.8939988017082214","171.94951873978758","216.80131490251662","0.9195059537887573","76.43215603298611","174.86792640348452","0.9942789077758789","155.22355621936276","273.6239651030144","0.988513171672821","98.74562780841504","276.427001953125","0.8748477697372437","145.79234004799838","343.6035048223175","0.8477492928504944","104.26871106515523","342.5682621508573","0.17304952442646027","141.23437819138073","353.6467263550885","0.12769478559494019","109.97056749131946","350.2789144600387"
"25","0.8496090007178924","0.9865997433662415","125.93929515165442","133.37719942616152","0.9753105640411377","128.03829018586603","132.4857107516939","0.9764466285705566","119.86412696589053","127.50950365994885","0.8645387887954712","140.37224264705884","139.20611086144913","0.8650680780410767","109.86533171211194","132.34774159119195","0.9924672245979309","155.86780024509804","170.99347950082966","0.9923667311668396","95.52238115298204","173.46543573700222","0.9903877377510071","179.0121719260621","208.8657345392008","0.9759311079978943","62.1530091528799","200.2643794507052","0.9021196961402893","173.21806066176472","217.63353735999726","0.9445416927337646","72.98093309589461","175.5520764916344","0.9926593899726868","155.6628497753268","275.41042631706307","0.986504852771759","98.9679314108456","279.8987140486726","0.8496968150138855","143.92509510314542","344.2464156699392","0.8494489789009094","104.50749017054738","342.1801109651549","0.16478180885314941","147.78822954963235","353.7751270395465","0.13448317348957062","109.70097560508579","350.0662852599558"
"26","0.8482005955541835","0.9838895797729492","126.64439082924838","134.49786160899475","0.9742783904075623","129.57930421517565","126.45546432090018","0.9732383489608765","121.11171747344773","128.68667737572596","0.8168207406997681","141.51566648794935","138.92566782183354","0.8797879815101624","109.83665715635213","133.72894827243502","0.9911355972290039","156.18515114379085","171.3830728446488","0.9930343627929688","99.08239825878269","172.04873414166207","0.9887082576751709","177.5936989379085","207.63388844717923","0.9768235683441162","65.36800608915442","205.4371089428927","0.8934717774391174","174.01071984783496","215.81533246335732","0.9497312903404236","84.81769237642975","175.9690870436947","0.993590772151947","154.8135435814951","278.08843291966264","0.9849597811698914","99.77655547896242","280.62309872787614","0.8577578663825989","145.70647594975492","345.3349047635509","0.8516204357147217","104.22416736877044","343.4466822801438","0.16931426525115967","148.19195516748366","353.63463815334626","0.14124710857868195","109.95371700112337","348.96411997027104"
"27","0.847616492825396","0.9849807024002075","126.21129653033088","133.82253461179482","0.9755248427391052","129.56822214562908","132.70826491634404","0.9721325635910034","120.35436293658088","127.62636707947318","0.8056361079216003","141.46937551062092","139.2828693221101","0.8672775030136108","109.66549542994282","133.1712705899129","0.9927212595939636","160.6735728145425","170.164546460177","0.9945374131202698","100.6518395118464","171.75570057556695","0.9876612424850464","178.74554802389707","207.16291849592093","0.9817042946815491","62.987507340175654","200.75929894911505","0.8996852040290833","175.23577920751634","217.2466338841261","0.9525390267372131","75.28240527982027","182.94226182245578","0.9916841983795166","155.06993910845588","279.36819431001106","0.9875189065933228","107.91038762510213","277.7660052544248","0.8376075625419617","144.1669379340278","346.6806489387445","0.8588842749595642","104.09217984068628","343.1846308075222","0.16820542514324188","149.57757289113562","352.84265028691925","0.15117985010147095","110.26976741217321","348.55704248478986"
"28","0.8452884265605141","0.9853386878967285","126.7642670675041","133.30913442426024","0.9768681526184082","131.92157820159315","126.37267796339188","0.9735385775566101","120.62778447967729","127.55491543660123","0.8020457029342651","142.02529807495915","138.39323600836562","0.865543007850647","110.30843896803513","132.15825173707137","0.9934866428375244","157.38171147365196","170.14724056277657","0.9948940277099609","99.16910807291667","172.35447166240323","0.9882460236549377","178.20634829452615","206.23784698216264","0.9818533062934875","63.06709239685458","202.14936112935567","0.9149176478385925","174.06486162173204","216.1800040185979","0.9570343494415283","75.22348441329657","186.00864646709073","0.9934926629066467","156.34717754289215","276.8205004666759","0.9878731369972229","107.4749636182598","278.27759869330754","0.8209429383277893","144.21338848039215","346.47061238246687","0.8492727875709534","104.71447514552696","344.1071258814989","0.14954307675361633","150.0735772824755","353.7299178131914","0.13501252233982086","111.02392258986929","349.22808351769913"
"29","0.8460199762793148","0.9840892553329468","127.0379518995098","134.56438722863663","0.9740061163902283","132.0847056270425","126.40409756550748","0.9721369743347168","121.15069221047794","128.59687467591954","0.7770087718963623","141.1999591503268","138.23863341745025","0.8677442073822021","110.75417911305148","133.6976583025097","0.9935334920883179","157.45337392769608","170.17647262168143","0.9949533343315125","98.99133220996733","171.54712238142977","0.9877821803092957","180.97763161254085","203.53815939574116","0.9839251041412354","67.42382972069036","202.70183732024338","0.8938459157943726","172.94819750816995","215.23072369330754","0.9549478888511658","76.2497207541871","191.51814418556418","0.9928775429725647","157.49159071180557","276.7890970685841","0.9884543418884277","107.52479702818628","278.130109668833","0.848990261554718","144.32615591809642","346.12773523921464","0.8573855757713318","102.1609477124183","343.9377290168695","0.1651126891374588","151.86635135825165","353.8853144012722","0.14554594457149506","109.13275026807598","348.3414317443308"
"30","0.8435799567138448","0.983012855052948","127.68737394046161","134.58020235584902","0.9699905514717102","134.19519761029412","126.88228640936119","0.969690203666687","119.20189950980392","127.05634193082828","0.8051337599754333","143.45569087009804","127.47528886373065","0.8519124984741211","111.24704797283498","133.79781537351357","0.9949836730957031","157.17609081392976","168.51972461801716","0.9963563680648804","99.37751321231619","167.97878569206307","0.989092230796814","178.25332541870915","207.34945921771296","0.9852052330970764","72.415181078942","202.3440038630393","0.8588700294494629","170.74683095894608","212.77278393770743","0.961658775806427","67.63959099264706","197.5612890192893","0.9928600192070007","151.50248608558007","276.2930594925332","0.984698474407196","108.55384976256128","276.51110083655976","0.8529663681983948","146.01482715482027","346.9333020775719","0.8672059774398804","101.53964971405229","343.6693255669248","0.15551680326461792","151.24190984987746","353.2869322110067","0.12170544266700745","108.66841235191994","348.676239283739"
"31","0.8416731182266685","0.9831609129905701","126.90160813674429","135.3389395654729","0.9706583619117737","133.8339811836193","127.99096571660677","0.9705928564071655","118.37686376633988","127.74328721308076","0.7984601855278015","141.15757761437908","137.9585954784292","0.8458265066146851","110.08631089154413","132.6626100793349","0.9946159720420837","156.80405560661765","169.00847038336562","0.9961230158805847","99.79471443525327","168.50463867187503","0.9888308644294739","178.3084724775327","206.4640551541759","0.9860047101974487","69.19324288960377","204.83209930689992","0.8552115559577942","172.62167138991015","212.56137003940822","0.9603955149650574","80.83135467728759","199.99769362728154","0.9916344881057739","156.29617927900327","277.601793677406","0.9867309927940369","108.77977558210785","275.5830315784016","0.8402360081672668","144.49659160539215","347.37061627143254","0.8560948371887207","101.76199320874184","345.090807349281","0.1556835025548935","151.98104958129085","352.80087631360624","0.12818272411823273","108.95775090635213","347.5059846861173"
"32","0.8443061911007937","0.9849899411201477","127.13822508169936","135.03079574719996","0.9733712673187256","131.0845907373366","125.97132049830616","0.9713621735572815","118.32191616881128","127.6224132976701","0.7842085361480713","138.52893305759804","132.34616980088498","0.8719243407249451","108.98801317401961","133.81217213858545","0.9940577745437622","157.85686019199346","169.25830402205477","0.996460497379303","99.55197801776961","169.32550210868365","0.9884549379348755","182.41384867749184","205.40380967401828","0.9876968264579773","70.50262650633171","211.87410877869195","0.8882434964179993","170.24581609987746","198.68771173257744","0.9676523208618164","81.81345422283498","207.98899962838775","0.991902768611908","156.72080844056373","276.3928114629425","0.9875161051750183","109.88818997651144","276.5301567685288","0.8424570560455322","146.82312410641342","348.14844182107305","0.8517255187034607","101.71970741421569","345.197980762583","0.14667075872421265","151.56454248366015","352.6234422531803","0.12451092898845673","108.59126072303923","347.2921239802268"
"33","0.8423318959334317","0.9857746362686157","127.34736423866423","135.01289030091954","0.9749261736869812","131.44769805708742","125.32736449115045","0.9744529128074646","118.53068831699348","128.22853290929206","0.731795072555542","141.2607709099265","129.94163850767424","0.8809353113174438","110.15163047640932","134.31045397193031","0.9937752485275269","157.94695286968954","168.50162472345133","0.9964063167572021","100.02145405688317","168.83294839774615","0.9874910116195679","182.58450776143792","207.58401246197457","0.986569344997406","70.70206386591096","204.43749891973178","0.9040145874023438","170.64596737132354","198.8877342021571","0.9573793411254883","83.09545579299429","215.5902261649613","0.9934448003768921","156.07627719056373","275.85347673534295","0.9873377084732056","110.39999968086194","277.81601087181974","0.849408745765686","148.78529667075165","346.7693497649337","0.8531140089035034","101.16952933517157","343.6722422912058","0.15356583893299103","151.22212328941995","353.0839606090985","0.10925117135047913","107.63951918658088","347.6830298499724"
"34","0.8415093001197366","0.985458493232727","127.2952729268791","135.0623530835177","0.9731167554855347","132.35215928819446","125.42518818272954","0.9727559685707092","118.19761188980802","128.48071613142977","0.7274766564369202","139.05043658088235","131.40812696608822","0.8811665773391724","110.35303851358252","134.8836875172843","0.9937595725059509","157.18453201593138","168.22558917830477","0.9960673451423645","100.28274037479575","167.6744903294386","0.9858111143112183","182.10592830882354","207.2154681450498","0.987511932849884","71.3199151731005","204.08974436532083","0.9275155067443848","170.26809193729576","197.64827221895743","0.9594287872314453","84.59941789215686","213.8435944413717","0.9922258853912354","157.469522314134","277.2992969614215","0.9869327545166016","111.16687251072304","277.3023757259403","0.8332661390304565","147.29468252144608","346.95206633711285","0.8402442932128906","104.88788679534315","344.04020326327435","0.15026143193244934","152.19144135518792","352.3791827986726","0.11265888810157776","110.47505297691994","347.55456434941925"
"35","0.8452209668124423","0.9855889678001404","127.17302708843955","135.2217682694967","0.973486065864563","131.5924989787582","125.66793256101356","0.9722292423248291","118.03203507965686","128.45508946781666","0.746254026889801","139.42500893586603","131.48328122839465","0.8643645644187927","109.68000823376227","134.67663250138276","0.994026780128479","157.16449014501634","168.48953652170908","0.9966021776199341","100.25524662990196","168.31471130911228","0.9863986968994141","182.30985753676472","206.2057630150719","0.9879844784736633","71.57026303359886","205.36036668625556","0.927037239074707","171.67041653901146","198.6782323786643","0.9578267931938171","83.79615534364788","214.47132211870854","0.9934676885604858","155.80745123570262","275.3773052924503","0.9872346520423889","111.38454861111111","277.33339022746134","0.8584436178207397","148.76993017258988","347.1777235723175","0.855850338935852","102.38859687755311","344.0433468438883","0.15949997305870056","150.75184142667484","351.96598019220136","0.12246113270521164","108.84192772160948","347.3092678373894"
"36","0.8478968914817361","0.9842631220817566","127.10552140778186","134.5700910450083","0.9736053347587585","131.07461767258988","125.25573460401688","0.9706286787986755","118.09181761897467","127.66648014034847","0.7460379600524902","141.36195363562092","128.12849736846655","0.8642861843109131","110.24106094260621","134.51811663872374","0.9939042925834656","161.7117768331291","167.21403678961562","0.9966413974761963","101.02224711499184","167.68939803131914","0.9870967268943787","181.66527841605392","204.87604461939992","0.9880874752998352","72.72713056576798","203.57401890037335","0.9089218378067017","170.70548662173204","199.24762557038164","0.9451909065246582","86.06032028696896","213.5966775269635","0.9942043423652649","154.51337826797388","274.00728748962945","0.9873079657554626","110.70980296415442","277.24199953332413","0.8815357089042664","147.0209418402778","346.10582739905976","0.8822420239448547","102.4823357077206","343.0012012582965","0.176410511136055","150.2407737183415","352.9018921978706","0.13388268649578094","109.19227749693628","348.0875795077434"
"37","0.8420820503550417","0.9827909469604492","126.60559959660948","134.408982538544","0.9705012440681458","131.71477673100492","124.88547266057108","0.9680431485176086","117.435933032067","127.32303585626384","0.7370671629905701","139.41061580882354","130.58193240545492","0.873331606388092","109.65507557189544","134.07102331650998","0.9939623475074768","156.61033879697715","168.05998405524062","0.9965399503707886","100.27365291819854","168.37779357370025","0.9871163964271545","185.35290287990196","202.38367131326052","0.9883765578269958","73.19026373570262","202.7279257985343","0.928791880607605","170.94991447099673","196.44460492429482","0.917748212814331","88.95014744178923","215.35961049847901","0.9949547648429871","153.44969107434642","272.6960902931416","0.9872103929519653","109.79117200265523","277.79445952018807","0.8742513060569763","148.24547462214053","346.49394617671464","0.8579482436180115","102.17347388174021","344.58183896225114","0.14461129903793335","149.03880399816177","353.11166948976773","0.11214939504861832","108.66422366472631","348.406733960177"
"38","0.8356209121206227","0.9819857478141785","126.73212986366423","134.40139905541346","0.9707321524620056","133.00047232434642","126.39123967263552","0.9679597020149231","117.61808906505311","126.73218043504565","0.7318612337112427","139.60948669832518","131.25991686255531","0.8805012106895447","109.2611953635621","133.99355998081444","0.9931777715682983","157.21154705371734","169.54320316821074","0.9961193799972534","99.7198765573938","168.3806130738385","0.9873241186141968","181.63566240298204","207.10025753595136","0.9872432351112366","71.40499738306781","202.99704222552546","0.9049610495567322","167.34628714767157","196.3749438260509","0.9418618679046631","86.49394914215686","210.31228394634957","0.9915263056755066","159.6694846558415","279.8195087804204","0.9863964915275574","107.6431414036969","277.4734254009956","0.8489204049110413","145.89307598039215","347.1533851285952","0.8302143216133118","101.41662198733661","345.5176213357301","0.10869470983743668","149.6987974877451","353.68652343750006","0.09607580304145813","108.9017022824755","348.9618514069414"
"39","0.8428621704087538","0.9817028045654297","128.7561753216912","133.42379409655007","0.9667319655418396","131.60087635314542","125.14502871353015","0.9725949168205261","123.01189746732027","128.23516035501936","0.7393322587013245","140.52118438521242","131.68451089774615","0.8819050192832947","109.99748678768383","134.69226938433354","0.9928355813026428","155.33442478553923","168.93748055517148","0.9959028363227844","100.22132225285948","166.7806601735343","0.9862512946128845","181.193257250817","207.09575281733962","0.9871542453765869","70.0516205831291","201.69968326534848","0.8990737795829773","166.6684378829657","194.10704486138","0.9548170566558838","92.15453303717321","202.30968374066651","0.9930511713027954","150.59825622957518","277.13677060287614","0.986230194568634","108.28994651245915","276.79878707480646","0.889362633228302","145.3348237081291","346.06139596584626","0.8705761432647705","101.99151731004902","343.57751356816925","0.12389098852872849","149.59557227839053","354.6048702813883","0.10724400728940964","109.6356480417688","348.56851493362836"
"40","0.8403904700980467","0.9804938435554504","128.40142941942403","133.4406300772608","0.9734068512916565","130.75760186887257","125.29082441751937","0.970870316028595","122.74529750051063","129.67483925608408","0.7546454668045044","141.3147052440768","129.86154201811394","0.8674733638763428","109.25316106260213","134.18744922739216","0.9937397837638855","155.39220473345588","168.87015283635233","0.9960299730300903","99.16160034977533","167.07385577986727","0.987047016620636","179.2316591350082","200.90848939608685","0.9835120439529419","72.03214358660131","202.7873945658186","0.8964873552322388","161.85235715379903","193.9717412627904","0.9538697600364685","81.34870940563727","195.06734392284295","0.9919148683547974","150.1999719158497","277.44445260647126","0.9874616265296936","107.23515529258579","277.11901099280976","0.8689790964126587","143.79771114174838","345.7377367948009","0.8677458763122559","101.03572272007762","342.9079957134956","0.11368067562580109","144.5349360447304","330.84047030558634","0.09928007423877716","108.67602379493465","349.3690261165653"
"41","0.8371791633612969","0.9811976552009583","127.6016534543505","132.78823987572596","0.973173201084137","131.1691304125817","125.46838000812363","0.9682968258857727","121.66882084865196","127.32510186929619","0.7561655044555664","141.6574914470997","130.19740281906803","0.8576962351799011","109.55620659722223","134.74260718421598","0.9943040013313293","156.5289426317402","169.32861328125003","0.9955828785896301","98.62492978962419","167.99097111794802","0.9867732524871826","179.69365936478758","205.3994669956444","0.9818949103355408","71.8365518407884","202.41428071418696","0.8676891922950745","174.92785883884804","208.34305754805035","0.9500120282173157","72.07758884803923","194.60488108407083","0.9910982847213745","150.9545579299428","276.7120955475664","0.9870469570159912","107.71097420087827","278.8313225940266","0.8593751192092896","146.7517807904412","345.9701673119469","0.866556704044342","100.93279271343955","343.54458699184187","0.11416957527399063","145.0464345894608","352.60406224073563","0.10101345181465149","109.3332407832925","349.3562249377766"
"42","0.8423347385490642","0.9853470325469971","126.94634331597223","132.71274532892008","0.9739330410957336","132.30396943933823","125.34994479829233","0.9747461676597595","121.01496278850082","127.71847885266871","0.763667643070221","142.3712437448938","126.87061951223728","0.8633832335472107","109.78512433619282","134.3288779469718","0.9941021800041199","158.54072520935458","169.6010839411643","0.9956913590431213","99.91047379238154","172.00519392975664","0.9859039187431335","182.38815806270426","204.70198099592093","0.9819886088371277","71.56080058976715","203.20182867809737","0.8578295707702637","170.00868055555557","196.17934505496407","0.9511864185333252","72.9788507199755","192.73308948077988","0.9923264980316162","148.50419985702615","276.78209693030976","0.9870057106018066","108.50448708129086","280.5570187188883","0.870377779006958","141.69877195669935","346.46789010647126","0.8755993843078613","103.46555223651961","342.22007008780423","0.13597039878368378","149.189532909518","354.8245644358407","0.13063161075115204","110.44588375714869","349.1233082999171"
"43","0.8440222591161728","0.9855892062187195","126.20603873059642","133.18194904158602","0.9757136106491089","132.2971398845997","125.22300247597485","0.9769019484519958","120.41385027318219","127.43455194793972","0.7856043577194214","140.10170930351308","131.92689068549504","0.8594276905059814","109.17582592933007","134.2546797220686","0.9935611486434937","157.71932763991015","169.80747459209073","0.9948825836181641","100.2276890573938","171.13643139864493","0.9858815670013428","183.08040045445262","206.29496616599835","0.9815040826797485","71.17749183006536","203.04192737140488","0.8514014482498169","173.3038449754902","197.5727290600802","0.9472235441207886","75.13695012510213","187.52994503595136","0.9937169551849365","148.61393548304738","275.7059553028208","0.9880630373954773","109.18578303717321","279.9309924640487","0.861456036567688","141.36441099877453","344.90381291482305","0.8800026178359985","104.37000548917484","341.1105481713219","0.14467859268188477","148.69994319342322","353.61308680171464","0.1427699774503708","111.02830275990605","348.57113998548124"
"44","0.8452467348645715","0.9855539798736572","125.65302032271242","133.90655247511063","0.9755803942680359","129.06091228809234","131.40615817719856","0.9753208756446838","119.60323159211602","127.84866197974281","0.8150454759597778","139.51945784824346","137.74729500829648","0.8452739715576172","109.08224666819854","133.87740143632467","0.9932998418807983","157.85911011540034","170.03092808006085","0.9947845339775085","100.34959980085785","170.85532399405423","0.9863963723182678","181.43249910641342","206.09883266212668","0.9831655025482178","71.82492723651961","201.64005245782636","0.8742513656616211","177.78301164215688","213.20058636960732","0.9441978931427002","73.34149528952206","188.3083701344718","0.9938415288925171","148.2494798049428","274.2961404175885","0.9876489043235779","108.63266090941586","278.4236293556416","0.8519743084907532","141.43605749591504","344.4083910916759","0.8745973110198975","103.90855577256946","341.3035705026272","0.1496536135673523","147.37625421262257","353.9896034983407","0.13860861957073212","110.95691157322304","348.31796831789273"
"45","0.8397078308112481","0.9847941994667053","125.92667324091096","134.11478228273646","0.976499617099762","129.22407960580065","131.57837454196627","0.9719672203063965","119.82166564542484","127.7380533133988","0.8266664743423462","139.59882748672388","137.55668707653487","0.8342979550361633","110.38240719464869","133.59467362935564","0.9929496049880981","158.29857919730392","170.18447740943031","0.9943649768829346","100.1318518944036","172.81537891489216","0.9855440258979797","181.39823963439542","206.6198892508988","0.9791527986526489","60.04470725464665","202.1483564798811","0.8888238668441772","180.29395807802288","212.526110083656","0.9279721975326538","88.29539579503677","179.7017325342229","0.9936349391937256","157.22246157577615","279.3488142975664","0.9908175468444824","108.50139144199348","280.5051658427821","0.8300020098686218","142.82741970486111","344.2256097034016","0.8535112142562866","104.85306883169935","342.0276959174503","0.12609882652759552","146.5005074295343","354.6071712527655","0.1179356500506401","110.64015905841504","348.2327027447456"
"46","0.839682940612821","0.9861298203468323","124.95798547283498","132.58163857249033","0.9767332673072815","129.4286790236928","131.21877484616982","0.9746243357658386","118.76712175755719","126.70780148126384","0.8271698951721191","140.93225017871734","137.60653065369195","0.8414877653121948","109.20358296313317","132.86084200428652","0.9927822351455688","161.13024343852126","169.92654175884957","0.9944471120834351","99.38872293709152","173.7051418608269","0.985920250415802","184.39858430351308","206.4753169507052","0.9819731712341309","61.05262905943628","203.47438035813056","0.9116735458374023","179.3930472579657","217.86896562154317","0.9314823746681213","87.88149765114379","180.22269189885233","0.9937688708305359","157.22067440257354","281.03516705268254","0.9890531897544861","107.182657079759","281.9970703125","0.8087817430496216","146.09604779411765","346.95517750967923","0.838078498840332","104.84929502399919","343.198469043833","0.13143275678157806","147.30688955269608","354.82589316579094","0.10907115787267685","110.48010333690769","349.2701491634403"
"47","0.8364415133700651","0.9840211272239685","125.71438259548611","132.15466254580338","0.9740416407585144","130.5692146650327","130.55227093991982","0.9734652638435364","119.42612591911765","126.44208789926715","0.8114683628082275","140.488951439951","137.45315956858408","0.8371227383613586","109.44311204299429","132.65600693964328","0.9909316897392273","161.09465954350492","169.82875047531806","0.9945547580718994","99.20614404616013","174.0569798292312","0.9869480133056641","184.25742953431373","207.81172760819967","0.9814963936805725","61.87138576133579","203.82237797289824","0.866666316986084","178.69182112949346","216.9468432401134","0.9137663245201111","87.70842109630311","181.04895127558078","0.9933760762214661","157.87639144199346","280.5699495298673","0.987595796585083","106.94333543964461","280.2877726597069","0.8332305550575256","144.76161981719773","345.64083673257744","0.8405086994171143","107.73142297283498","343.5312672842921","0.14173533022403717","148.17378025428923","355.13075566924783","0.10857664048671722","113.01302242902369","349.8861613315819"
"48","0.8377590617712807","0.9846730828285217","126.30691827512256","133.03842190092644","0.9726033806800842","129.48333141850492","131.10050977858822","0.9744754433631897","120.1758051853554","127.59315693272954","0.8236598968505859","140.26424632352942","138.2164825169386","0.8455110192298889","109.59515739889706","133.26681761615046","0.9922218918800354","156.4084041819853","171.82622048707137","0.994256854057312","99.22869115093955","173.352526099281","0.9886150360107422","183.28774445976308","207.72842272193031","0.9792722463607788","65.40327084609886","202.7773642750968","0.8834421634674072","178.18005131740196","218.4210529158601","0.9256088733673096","86.12200169781455","181.6711857888551","0.9936413168907166","156.7129736008987","279.9593819137168","0.9870290160179138","107.05317478553923","278.9689919800885","0.8265368938446045","147.4108647365196","345.75513991634404","0.8291130661964417","106.67004953022877","343.4564046944137","0.13816294074058533","147.22423279207518","354.7818830371958","0.10308092832565308","112.94240515216504","349.5418258261892"
"49","0.8396464498604045","0.9837514758110046","126.03581846149919","133.76786223555035","0.974072277545929","128.48876953125","132.56263125259267","0.972719132900238","119.45540683721406","127.82993012824946","0.845802903175354","140.09283726511438","138.982657373479","0.8450933694839478","109.26444259344363","133.08198641886756","0.9929686188697815","157.89089626736111","171.4098418919386","0.9944268465042114","98.96770003574348","173.15576063848175","0.9881936311721802","183.3712628931781","205.95852202018807","0.9794261455535889","65.76335433261846","203.158806994953","0.8892410397529602","176.74954682393792","218.10159058697457","0.9222842454910278","86.55801611008988","179.80517902205477","0.9931858777999878","158.01845575469773","277.5240143632467","0.9872214198112488","107.45970083997142","278.9601445831029","0.8150598406791687","146.88564325469773","346.54106747787614","0.8338237404823303","107.66490662020017","342.8687819759403","0.1439674198627472","147.1722292432598","353.7410337735067","0.11275166273117065","112.19797570720998","348.9168366288717"
"50","0.8390250915990156","0.9826342463493347","126.90591650071488","133.85123193791483","0.9732125997543335","130.45341541564542","132.544669092229","0.9698234796524048","120.23820465686275","128.00256779763552","0.8289649486541748","140.51275914011438","138.72896717712945","0.8568326830863953","109.23426011029413","133.36643185235758","0.9923933744430542","158.75226588031046","171.10473632812503","0.994383692741394","98.9282465916054","173.89511783566095","0.9879673719406128","184.7522690716912","205.21151652378322","0.9780551791191101","65.2252237157884","202.74550716433907","0.8730244040489197","176.78058300142976","216.10251637686673","0.9284350872039795","76.16869957618465","182.31897404763552","0.9931591153144836","158.7030547896242","278.13364214601773","0.9877215027809143","107.38441616881128","279.1865472034016","0.8173315525054932","144.95074103860296","345.62362805931974","0.8495618104934692","107.26673400479984","342.6377774128872","0.1361759454011917","147.33511731515523","354.0320580406527","0.11374956369400024","112.40442612591913","349.4126797566372"
"51","0.836293022860499","0.9823575019836426","126.3406591477737","133.8588964411643","0.9690742492675781","129.7702604804943","132.4044394704093","0.9704827070236206","119.5355583639706","128.10680828263276","0.8142274022102356","139.56948274101308","138.8888036677268","0.8474939465522766","109.01142195159315","133.77260191250693","0.9929695725440979","158.1137503829657","170.41749127143254","0.9946541786193848","98.74749476613563","173.23584092401828","0.9871888756752014","184.08003663705065","205.12038509402657","0.9770060181617737","65.8712908177594","202.8656437966676","0.8665989637374878","177.58894378063727","217.40306752972901","0.9221773147583008","73.18029864940769","182.24302578816372","0.9932211637496948","158.72978260314542","277.42458647331307","0.9866132140159607","107.13414809283088","278.4062262340985","0.8245410919189453","148.30856821895426","345.7053611552821","0.8433763980865479","110.73688182955475","341.8071915618087","0.12543927133083344","143.75027126736111","351.5731946556969","0.11955951899290085","113.48340801164217","348.5947654521571"
"52","0.8400952263790018","0.9829121232032776","127.08188923355802","134.74690125051853","0.9706727266311646","129.49815538194446","132.8730031241358","0.9710403680801392","120.16976549734478","128.89400786003182","0.8100951313972473","141.39918109170753","128.64395546702158","0.8552256226539612","109.18268739787582","134.57710738730643","0.9930480718612671","157.82542509191177","171.35414866219583","0.9943773150444031","99.0387321920956","173.9530148126383","0.987800121307373","184.16306040645426","204.69355490355366","0.9765167832374573","66.82826222937092","202.62131952606472","0.860713005065918","177.43192784926472","216.64833271397956","0.9211058020591736","74.80110517514298","178.77510543418143","0.9930904507637024","152.19006906147877","274.42068454438606","0.9880087971687317","106.88833997140523","279.6661863073839","0.831140398979187","144.67542062397877","345.20643926299783","0.8645380139350891","107.27992238562092","341.9222077226217","0.14695103466510773","147.67506318933823","353.58119728290933","0.13438308238983154","113.28905292585785","349.2752696349558"
